Hugo_Symbol,p_values,p_values_fdr,significance:p_vlaue_fdr
DPF1,3.645953287354106e-08,1.3403669512458434e-07,True
RMI2,8.031090907046913e-10,1.093136886055739e-08,True
ZNRD1,3.108211060522182e-05,6.277837726004992e-05,True
IGSF10,8.53422673646545e-10,1.093136886055739e-08,True
PCDHGA9,5.866171908820745e-07,1.5963786976193822e-06,True
ANKRD7,6.692066335454284e-06,1.5086186342812575e-05,True
MTCH2,2.099774562087798e-09,1.4529990816875506e-08,True
FOSB,3.2667846089965416e-08,1.2228321586222157e-07,True
KCNJ14,1.0089294427154326e-08,4.682766287724099e-08,True
JPH2,4.5364923781973155e-08,1.6262275541265536e-07,True
CRIP2,1.1548334686261787e-09,1.093136886055739e-08,True
PALMD,1.6551652076305667e-09,1.259602597436918e-08,True
GINM1,9.108834797938868e-08,3.006116266287692e-07,True
APOBEC3C,7.411591777977753e-05,0.00014202467882924646,True
CYP24A1,1.810099071924746e-06,4.482434269997132e-06,True
IGFALS,7.556929455863566e-10,1.093136886055739e-08,True
CCT4,8.031090907046913e-10,1.093136886055739e-08,True
BEND7,1.0115116071269476e-06,2.6189842645560584e-06,True
CXorf36,7.556929455863566e-10,1.093136886055739e-08,True
CDH26,0.018263773386204194,0.025135969187912482,True
LRRC46,2.741966763304474e-07,8.016157697763545e-07,True
RPL35A,5.306705212636559e-07,1.4599989257572314e-06,True
C5orf55,0.0003355406283614202,0.0005846746373757852,True
FOXA2,1.1100954635085601e-09,1.093136886055739e-08,True
MSI2,2.1002250112728297e-09,1.4529990816875506e-08,True
RPL21,1.349373327022795e-05,2.893189056015736e-05,True
TRUB2,5.063849902320951e-09,2.742257274689481e-08,True
EVC,0.0002282785889585992,0.0004073455866397894,True
CEP57L1,5.045213198718438e-05,9.888366009514525e-05,True
ENTPD1,3.88766196573343e-08,1.4183603053441395e-07,True
EXOSC2,3.366814035344517e-09,2.0300772237548528e-08,True
UTP6,1.4992617020836475e-08,6.406071210362357e-08,True
SH3YL1,0.0001802814114632041,0.0003260769953959639,True
SORBS1,7.556929455863566e-10,1.093136886055739e-08,True
MTMR2,5.932900102795352e-05,0.00011518414169003114,True
NOC2L,6.3812412695451034e-09,3.289643179092559e-08,True
MT-ND1,4.2958778089915806e-08,1.5499433824212521e-07,True
MAP3K7,4.1121386614942094e-08,1.4923510247101342e-07,True
VWA3A,1.1962409574708818e-08,5.3773256675278386e-08,True
STEAP1,6.023629494981426e-09,3.1380639181484964e-08,True
PIK3C2A,9.137549357034251e-08,3.006116266287692e-07,True
DNM2,2.478593406448764e-08,9.656675935138113e-08,True
CYTH1,7.1594666223879605e-09,3.584921330485565e-08,True
FAM195B,5.976585237652229e-05,0.0001159801280391398,True
RNF8,0.0038562301160110506,0.005791217530565148,True
ALMS1,8.348988640746282e-05,0.00015920622622321055,True
TRIQK,1.1913151364582724e-07,3.797042247659899e-07,True
SLC25A3,0.03492269109845425,0.046106824374778047,True
P2RX4,8.533587177653933e-06,1.887792527775281e-05,True
NKX3-2,1.8196420467945707e-09,1.3450713033109203e-08,True
ACTN1,0.002707701249941214,0.0041607844772046315,True
C15orf61,0.0010127502662588958,0.0016461050158317967,True
CD80,3.645953287354106e-08,1.3403669512458434e-07,True
ACTR1A,1.1812325186599061e-09,1.1075794898154324e-08,True
TRNP1,8.663083653807441e-08,2.8664005002781757e-07,True
C9orf66,3.3508172038662517e-06,7.9534717225597e-06,True
VAV3,0.0003355406283614202,0.0005846746373757852,True
PGLYRP1,7.37844890371565e-08,2.49340189381236e-07,True
ANKRD54,0.005773517845892141,0.008487577294509977,True
NEK7,1.2265120486349766e-09,1.1075794898154324e-08,True
RNF4,0.006390311764810927,0.009346595185598914,True
ASB6,9.815905687239879e-05,0.0001847165258682668,True
CX3CR1,7.556929455863566e-10,1.093136886055739e-08,True
OTUD7A,0.007129305080006522,0.0103712627584937,True
AIMP2,2.9291979591968343e-08,1.1113967657615927e-07,True
KCNQ1,9.632252047950751e-10,1.093136886055739e-08,True
C19orf52,1.5859651576522734e-08,6.687221893688803e-08,True
CCSER2,5.365943352795552e-09,2.8716440960205438e-08,True
LITAF,1.3953192127031753e-07,4.3651103584656563e-07,True
SLC43A3,1.3394511022385218e-08,5.886293002078469e-08,True
CNGA4,9.63712911922847e-08,3.150646749341313e-07,True
OXGR1,0.000115029232886914,0.00021412820938719498,True
DDX39B,6.394483073164434e-06,1.4454945706479403e-05,True
ZNF436,1.016310324350643e-07,3.304491032026606e-07,True
C22orf26,0.00981493132906641,0.014004601779635197,True
FH,5.442992326821587e-08,1.9072554248649678e-07,True
ICAM3,1.0115116071269476e-06,2.6189842645560584e-06,True
MSANTD1,4.128784654967573e-09,2.3617468514756562e-08,True
DGKA,2.228554183152968e-09,1.5091443949026863e-08,True
PFDN5,6.166815818239549e-07,1.6666417906772247e-06,True
PLBD1,5.7295591132679196e-05,0.00011139913751457886,True
TNFAIP1,2.8789331400735218e-05,5.844819602158901e-05,True
CCR4,1.3688319850648005e-05,2.9283647726941196e-05,True
CHRAC1,8.02029719177541e-06,1.7820017233173017e-05,True
OSBPL1A,0.00018354826338049763,0.0003316385576715926,True
GRM3,1.3688319850648005e-05,2.9283647726941196e-05,True
ZNF695,1.6551652076305667e-09,1.259602597436918e-08,True
PDCL,0.0056806973485465425,0.008353966689039033,True
P2RY12,7.556929455863566e-10,1.093136886055739e-08,True
KHDRBS1,3.266185610932541e-08,1.2228321586222157e-07,True
KRT6A,7.556929455863566e-10,1.093136886055739e-08,True
CCDC91,3.174301913688106e-05,6.405334138413974e-05,True
SMTNL2,3.851211595566846e-08,1.407115925250601e-07,True
GINS4,9.06805772149548e-10,1.093136886055739e-08,True
BMP7,1.3394511022385218e-08,5.886293002078469e-08,True
CPQ,1.2265120486349766e-09,1.1075794898154324e-08,True
MRPL30,1.7491373731582586e-08,7.284558370614492e-08,True
CXCL3,8.502529682098662e-09,4.10512018608872e-08,True
TMEM66,8.532308998540055e-10,1.093136886055739e-08,True
TACC2,7.906875722375847e-07,2.0930321499240386e-06,True
C2orf49,5.836128457714753e-06,1.3272570982646316e-05,True
RSU1,5.365943352795552e-09,2.8716440960205438e-08,True
SCAND3,0.00018354826338049763,0.0003316385576715926,True
EXOSC6,0.011914077324997696,0.01680951370380065,True
UBE2F,0.005118702927884183,0.007570036219433204,True
LRRC4B,2.118385561420393e-07,6.35662855194325e-07,True
TGM4,0.00283862247376623,0.004346113908917099,True
RASSF5,2.478593406448764e-08,9.656675935138113e-08,True
PPP3CA,0.0005473291513336114,0.0009252481739199665,True
APOL6,1.2349767731596106e-08,5.54567812745835e-08,True
KANSL3,2.0893271788382714e-06,5.108722861207521e-06,True
DAPK1,5.6363761403217416e-08,1.9630725367753647e-07,True
LAMA5,0.0031870721722170622,0.004836164409709583,True
GJB6,9.06805772149548e-10,1.093136886055739e-08,True
FAM155B,5.063849902320951e-09,2.742257274689481e-08,True
PTPRF,1.383114626082743e-09,1.150375790350476e-08,True
TUBGCP3,0.0001732697084248276,0.0003138549033279749,True
USP31,8.53422673646545e-10,1.093136886055739e-08,True
RASEF,1.0622989525465147e-06,2.7430813759702605e-06,True
PLA2G10,1.383114626082743e-09,1.150375790350476e-08,True
FAM181B,1.6551652076305667e-09,1.259602597436918e-08,True
C3orf49,6.915180628991273e-07,1.8526635447553388e-06,True
SPATS2L,0.002177311550955709,0.0033824691585215712,True
AHI1,0.00085235684944082,0.0014004626758693328,True
CXCL12,1.0872449061578735e-09,1.093136886055739e-08,True
ANKRD50,0.01651581643188928,0.02287426672499698,True
FLNC,0.00028917828473891855,0.0005075236075246184,True
LDHC,0.01782062311111211,0.02455737589697365,True
HPX,0.0024538909337413544,0.003790557435751087,True
DOHH,0.014019653747981576,0.0195898664156258,True
LINC00908,2.0974999290923075e-08,8.37364559549711e-08,True
EMG1,5.579682013024585e-07,1.5278016607227723e-06,True
GPR89C,0.017334581738329847,0.023928634741230265,True
LPL,7.556929455863566e-10,1.093136886055739e-08,True
IL12RB1,1.3370868913961307e-09,1.150375790350476e-08,True
EZR,5.949378648206278e-08,2.0612819123097364e-07,True
LSR,1.5588051849655002e-09,1.2209531955056891e-08,True
TM7SF3,0.017334581738329847,0.023928634741230265,True
PCDH17,1.8648014196095014e-09,1.3529796104054656e-08,True
POLR3K,2.9797013210819297e-06,7.1284227006910865e-06,True
CPVL,8.307614297134824e-07,2.1887149150984306e-06,True
MMP7,0.018744512446766518,0.025752461628590073,True
WDR74,8.02968346961793e-09,3.910707131030441e-08,True
ZP3,7.556929455863566e-10,1.093136886055739e-08,True
KBTBD3,0.00012943824374041834,0.00023884273238792213,True
SWI5,2.478593406448764e-08,9.656675935138113e-08,True
C7orf31,0.024807493454958803,0.033469966372572116,True
GRWD1,7.411591777977753e-05,0.00014202467882924646,True
FAM81B,2.218010774931945e-08,8.77401789259202e-08,True
EMP2,7.556929455863566e-10,1.093136886055739e-08,True
MAT1A,0.0023220926699910435,0.003594780076538693,True
HPDL,2.1002250112728297e-09,1.4529990816875506e-08,True
FBXO8,7.556929455863566e-10,1.093136886055739e-08,True
PARP16,9.815905687239879e-05,0.0001847165258682668,True
ST6GALNAC4,1.9791055568801153e-09,1.4011905120944259e-08,True
CLEC3B,7.556929455863566e-10,1.093136886055739e-08,True
LRRC29,2.3060747862565105e-05,4.752124387073365e-05,True
HMMR,9.06805772149548e-10,1.093136886055739e-08,True
CYP2W1,0.00015729600133906394,0.0002864827014372514,True
FBXO43,2.8226548342339874e-09,1.784169859545998e-08,True
PLEKHH2,7.556929455863566e-10,1.093136886055739e-08,True
FXYD3,2.026757046469517e-05,4.2142787647762284e-05,True
FCER1A,7.556929455863566e-10,1.093136886055739e-08,True
NCK1,2.3063276909535797e-05,4.752124387073365e-05,True
DSN1,1.5591448621045152e-09,1.2209531955056891e-08,True
CD247,7.784669528923821e-08,2.6092387681831394e-07,True
MLANA,0.007565976238322066,0.010969554302728805,True
RAB37,7.556929455863566e-10,1.093136886055739e-08,True
THUMPD2,8.212511505089428e-08,2.733547904632367e-07,True
HVCN1,1.323824855158427e-07,4.160282767484415e-07,True
ALOX15,0.005353252751666691,0.007896630628045605,True
LMX1B,6.164963381916185e-07,1.6666417906772247e-06,True
SFTPA1,7.556929455863566e-10,1.093136886055739e-08,True
CA8,1.7796456927994258e-05,3.733257965162123e-05,True
RPL38,0.00037628657068897745,0.0006504146478096339,True
RNF215,8.727877108700991e-07,2.2913993473071367e-06,True
STAR,4.5364923781973155e-08,1.6262275541265536e-07,True
RASGRF2,0.0003115529890217856,0.0005444141093820905,True
SLC16A11,9.634403725281619e-10,1.093136886055739e-08,True
PLEKHN1,1.5591448621045152e-09,1.2209531955056891e-08,True
KIF18A,9.06805772149548e-10,1.093136886055739e-08,True
IL17RC,2.344791097412956e-08,9.197608130746778e-08,True
RC3H1,2.1912726980674394e-06,5.342870269458718e-06,True
PTDSS1,1.9791055568801153e-09,1.4011905120944259e-08,True
TMEM115,1.1649791822449417e-08,5.2974507431643505e-08,True
QDPR,1.016310324350643e-07,3.304491032026606e-07,True
FITM1,7.582444917112655e-09,3.752126495076514e-08,True
FABP4,7.556929455863566e-10,1.093136886055739e-08,True
ZNF514,0.0001907271235485083,0.0003439978136667865,True
MMP17,0.00011965517407476322,0.00022211939954239573,True
MLH1,1.7565587728239223e-09,1.3037424374482134e-08,True
SPRY3,0.0019756016200756514,0.003089112779399609,True
VRK1,1.383114626082743e-09,1.150375790350476e-08,True
ORM2,1.9916725452983955e-06,4.891380031406047e-06,True
C16orf46,0.0036191049075792858,0.0054516949144081065,True
ZNF717,5.086836313927119e-06,1.1701078205471503e-05,True
FAM13B,8.031090907046913e-10,1.093136886055739e-08,True
POLR3C,0.014019653747981576,0.0195898664156258,True
FMNL1,1.383114626082743e-09,1.150375790350476e-08,True
MGST3,4.778329681962615e-09,2.6163437482061546e-08,True
DDX41,0.004080760905260814,0.006111942486421065,True
FAM117A,0.010970442036925864,0.015555641975531009,True
CLDN3,0.0007950443242992001,0.0013126627833574195,True
ZXDB,0.003553386527083243,0.005363924524236545,True
C3orf35,4.532520634787186e-05,8.933176721728309e-05,True
SH3PXD2A,0.004893977232724028,0.007255703458230998,True
MAGEF1,4.601169848041624e-08,1.6476758649164947e-07,True
NOB1,3.366814035344517e-09,2.0300772237548528e-08,True
TSC22D1,1.7738839802092346e-08,7.318452126149168e-08,True
CELF5,1.2320606673826134e-05,2.6571595541865978e-05,True
NUTF2,1.4705417575405934e-07,4.5772268218943695e-07,True
LRRC69,1.8586389348703253e-05,3.885284075494297e-05,True
SMARCC1,1.1297758276218413e-07,3.6269384657479735e-07,True
DCUN1D4,0.008525474468102711,0.012270063437180232,True
C10orf118,1.1470571517405643e-05,2.4818903176751316e-05,True
FAM96A,0.02131786738680895,0.02903620272073836,True
RGL4,6.08284202631344e-07,1.652478314272129e-06,True
FCHSD1,0.017671522370474382,0.024384978748298185,True
C9orf116,1.2298152190805743e-06,3.1371910675748555e-06,True
GPLD1,0.019738580220120972,0.02702245292457731,True
SLITRK3,5.68573905884801e-05,0.000110596939805877,True
CDKN2AIP,0.00016000874791502557,0.00029130057121214744,True
CTNND2,2.9108307608033865e-06,6.965608875014798e-06,True
RBKS,5.949378648206278e-08,2.0612819123097364e-07,True
B4GALT2,1.1100954635085601e-09,1.093136886055739e-08,True
LRRC2,1.4685612927356851e-09,1.1838262404110574e-08,True
GAA,0.005042948789367611,0.007459919535564779,True
LHX6,0.00028917828473891855,0.0005075236075246184,True
DSC1,1.7104272908725732e-09,1.296545642214461e-08,True
SP5,0.012582495159869738,0.017693333649715075,True
MEA1,1.1776298488446208e-07,3.7750149635908004e-07,True
SLC46A2,7.556929455863566e-10,1.093136886055739e-08,True
C6orf201,5.339357587716575e-08,1.873601509807106e-07,True
ZHX1-C8ORF76,8.02029719177541e-06,1.7820017233173017e-05,True
ZNF33B,1.98410437411317e-08,8.00640108918594e-08,True
ACOX3,0.01688572946162479,0.02334728481267554,True
HSD17B12,1.8149519242010384e-07,5.533585331904861e-07,True
CACNA2D3,0.0032882358544318886,0.004981083337891168,True
PDSS1,2.478593406448764e-08,9.656675935138113e-08,True
MYCL,2.6610826344429773e-09,1.709564987355985e-08,True
ITIH5,3.366814035344517e-09,2.0300772237548528e-08,True
PLTP,0.0007413258442797535,0.0012300839458200693,True
RAB41,6.625532544994644e-08,2.2646122530953575e-07,True
FBN2,3.266185610932541e-08,1.2228321586222157e-07,True
TCN1,0.0018508161079109884,0.002904510198415909,True
WSCD1,4.253518335686794e-09,2.4033593531062773e-08,True
MCF2L2,7.37844890371565e-08,2.49340189381236e-07,True
MSANTD2,3.197509144816302e-06,7.610494692298377e-06,True
RASA4B,1.6551652076305667e-09,1.259602597436918e-08,True
TAF7L,5.209243913423245e-07,1.4382266677196569e-06,True
YTHDC2,3.678834025023841e-05,7.355539095172089e-05,True
SLC25A45,3.366814035344517e-09,2.0300772237548528e-08,True
TLE6,2.478593406448764e-08,9.656675935138113e-08,True
GAL3ST4,0.00012943824374041834,0.00023884273238792213,True
GNMT,7.556929455863566e-10,1.093136886055739e-08,True
CLEC7A,5.600397025699862e-06,1.2785365219897599e-05,True
FAM177A1,1.0872449061578735e-09,1.093136886055739e-08,True
SND1,4.4587072187728465e-07,1.244935626382753e-06,True
PRL,0.0004374213985433265,0.0007488311029467809,True
HGD,9.629258176731717e-07,2.5021746168347647e-06,True
TNK1,3.007600419210076e-05,6.091007882984063e-05,True
RP11-830F9.6,7.556929455863566e-10,1.093136886055739e-08,True
PDE1B,1.2265120486349766e-09,1.1075794898154324e-08,True
BYSL,1.7742215632018938e-08,7.318452126149168e-08,True
SPTBN5,0.0011608525691443336,0.001871556521882255,True
ZNF273,4.5628539597638217e-07,1.2713435831438713e-06,True
MAP1LC3B2,1.349373327022795e-05,2.893189056015736e-05,True
RAB11FIP3,1.56140806782635e-05,3.312048670395408e-05,True
MAST4,2.741966763304474e-07,8.016157697763545e-07,True
TBC1D17,0.0030890971157175044,0.004700031061654033,True
CYYR1,1.0235189212610724e-09,1.093136886055739e-08,True
PLEKHB2,1.0089294427154326e-08,4.682766287724099e-08,True
KIAA1462,7.556929455863566e-10,1.093136886055739e-08,True
SGK3,0.00012943824374041834,0.00023884273238792213,True
C11orf52,1.98410437411317e-08,8.00640108918594e-08,True
EIF6,2.964333500367118e-09,1.8583287863197503e-08,True
EPC1,1.8763155422279055e-08,7.644658252827138e-08,True
DIS3,0.009280120832210179,0.013283129287963446,True
CBLN2,0.00018351644330309082,0.0003316385576715926,True
NELFE,4.532520634787186e-05,8.933176721728309e-05,True
TSKU,9.06805772149548e-10,1.093136886055739e-08,True
AOC2,6.166815818239549e-07,1.6666417906772247e-06,True
TTC39C,6.023629494981426e-09,3.1380639181484964e-08,True
SLC29A3,2.026757046469517e-05,4.2142787647762284e-05,True
MVB12B,7.556929455863566e-10,1.093136886055739e-08,True
FUT11,6.741240940815143e-07,1.811118775312311e-06,True
VPS51,0.00010627871066318288,0.0001988696627714996,True
PKP1,1.8648014196095014e-09,1.3529796104054656e-08,True
PPP1R14A,7.556929455863566e-10,1.093136886055739e-08,True
CDKN2A,6.626694610360077e-08,2.2646122530953575e-07,True
MCM8,8.031090907046913e-10,1.093136886055739e-08,True
HSPA9,5.600397025699862e-06,1.2785365219897599e-05,True
DNAJB11,5.365943352795552e-09,2.8716440960205438e-08,True
PRKDC,7.556929455863566e-10,1.093136886055739e-08,True
MLF1IP,8.031090907046913e-10,1.093136886055739e-08,True
UNC119,9.997117558677227e-08,3.2640371541513724e-07,True
FGF18,8.532308998540055e-10,1.093136886055739e-08,True
NRBP1,2.1002250112728297e-09,1.4529990816875506e-08,True
CRYL1,7.556929455863566e-10,1.093136886055739e-08,True
KRT6B,7.556929455863566e-10,1.093136886055739e-08,True
PLEKHS1,0.007565976238322066,0.010969554302728805,True
METAP1,1.0872449061578735e-09,1.093136886055739e-08,True
TMEM80,5.063849902320951e-09,2.742257274689481e-08,True
SAPCD2,7.556929455863566e-10,1.093136886055739e-08,True
A2ML1,9.06805772149548e-10,1.093136886055739e-08,True
LEPR,7.556929455863566e-10,1.093136886055739e-08,True
PDGFRB,0.0002633034879499733,0.00046537423310167675,True
HIST1H4J,1.8125918393095056e-07,5.529317327224388e-07,True
USH2A,0.0006900691931971324,0.0011499937405972961,True
EXOC8,4.633575533744181e-06,1.0736892952518724e-05,True
CTB-133G6.1,7.556929455863566e-10,1.093136886055739e-08,True
SYNPO2L,1.725266667615396e-06,4.29019457075802e-06,True
RALGPS1,7.327454491069752e-06,1.64136120764043e-05,True
MED24,0.002397742379179786,0.0037055823582332085,True
STRADB,0.019150523176083956,0.02629144781585078,True
C12orf54,3.091265202115283e-08,1.1664431789047133e-07,True
ACSL3,0.00012943824374041834,0.00023884273238792213,True
ZNF215,0.00023075330864934335,0.00041112452629098666,True
MSRB3,2.228554183152968e-09,1.5091443949026863e-08,True
QSOX2,7.1594666223879605e-09,3.584921330485565e-08,True
PCCA,1.016310324350643e-07,3.304491032026606e-07,True
FOXRED1,1.4703800774225145e-08,6.35179190734532e-08,True
SLC26A5,0.0013970789919224697,0.0022303428135533377,True
ITPR1,1.0235189212610724e-09,1.093136886055739e-08,True
ZHX3,3.3821098842104396e-05,6.795295213972475e-05,True
DUT,1.0130044468634844e-06,2.622456439317652e-06,True
SSTR1,7.556929455863566e-10,1.093136886055739e-08,True
RDH16,5.365943352795552e-09,2.8716440960205438e-08,True
PPP1R9A,9.63712911922847e-08,3.150646749341313e-07,True
MORC4,5.579682013024585e-07,1.5278016607227723e-06,True
PI4K2A,0.0012421446192700297,0.0019946131528062617,True
PCDHA7,0.00015130856874845337,0.00027636450889506576,True
RMI1,6.3812412695451034e-09,3.289643179092559e-08,True
SLC27A3,8.53422673646545e-10,1.093136886055739e-08,True
